"data_category","action","action_name","column_name","event_name","price_code","old_value","new_value","upd_user","upd_datetime"
"Price Code","U","Update","price","E6BB0509","J","43.33","53.33","BRA507","2026-03-26 15:16:36.980"
"Price Code","U","Update","price","E6BB0509","J","53.33","68.33","BRA510","2026-04-13 08:11:57.946"
"Price Code","I","Insert",NA,"E6BB0509","K",NA,"53.32|53.32||I|Standard Pricing|43.32|0.00|0.00|10.00|0.00","BRA500","2025-12-02 15:28:55.151"
"Price Code","U","Update","price","E6BB0509","K","53.32","38.32","BRA503","2026-04-13 06:58:54.240"
"Price Code","U","Update","price","E6BB0509","K","38.32","68.32","BRA503","2026-04-27 19:17:59.243"
"Price Code","I","Insert",NA,"E6BB0509","L",NA,"42.45|42.45||I|Standard Pricing|32.45|0.00|0.00|10.00|0.00","BRA501","2025-11-01 17:14:38.558"
"Price Code","U","Update","price","E6BB0509","L","42.45","27.45","BRA500","2026-03-06 05:49:01.740"
"Price Code","U","Update","price","E6BB0509","L","27.45","17.45","BRA505","2026-03-31 13:08:25.207"
"Price Code","U","Update","price","E6BB0509","L","17.45","42.45","BRA500","2026-05-02 11:02:35.415"
"Price Code","I","Insert",NA,"E6BB0509","M",NA,"37.2|37.2||I|Standard Pricing|27.2|0.00|0.00|10.00|0.00","BRA510","2025-11-08 19:17:03.754"
"Price Code","U","Update","price","E6BB0509","M","37.2","47.2","BRA504","2026-04-07 18:22:01.286"
"Price Code","U","Update","price","E6BB0509","M","47.2","57.2","BRA506","2026-04-18 21:22:14.880"
"Price Code","I","Insert",NA,"E6BB0509","N",NA,"26.42|26.42||I|Standard Pricing|16.42|0.00|0.00|10.00|0.00","BRA500","2025-12-11 11:49:45.983"
"Price Code","U","Update","price","E6BB0509","N","26.42","36.42","BRA500","2026-03-17 13:11:24.693"
"Price Code","U","Update","price","E6BB0509","N","36.42","61.42","BRA501","2026-03-17 21:57:30.135"
"Price Code","I","Insert",NA,"E6BB0509","O",NA,"19.27|19.27||I|Standard Pricing|9.27|0.00|0.00|10.00|0.00","BRA507","2025-11-29 05:11:47.844"
"Price Code","U","Update","price","E6BB0509","O","19.27","39.27","BRA502","2026-02-18 02:02:26.865"
"Price Code","U","Update","price","E6BB0509","O","39.27","29.27","BRA508","2026-02-20 23:06:58.921"
"Price Code","U","Update","price","E6BB0509","O","29.27","14.27","BRA505","2026-04-14 21:45:00.815"
"Price Code","U","Update","price","E6BB0509","O","14.27","44.27","BRA503","2026-04-16 20:31:27.671"
"Price Code","U","Update","price","E6BB0509","O","44.27","59.27","BRA500","2026-05-08 08:46:51.142"
"Price Code","I","Insert",NA,"E6BB0510","A",NA,"253.85|253.85||I|Standard Pricing|243.85|0.00|0.00|10.00|0.00","BRA509","2025-11-24 12:39:28.652"
"Price Code","U","Update","price","E6BB0510","A","253.85","268.85","BRA507","2026-02-18 04:33:44.899"
"Price Code","U","Update","price","E6BB0510","A","268.85","263.85","BRA509","2026-02-25 00:05:02.909"
"Price Code","U","Update","price","E6BB0510","A","263.85","268.85","BRA501","2026-03-22 21:12:59.792"
"Price Code","U","Update","price","E6BB0510","A","268.85","283.85","BRA505","2026-05-05 03:04:53.984"
"Price Code","I","Insert",NA,"E6BB0510","B",NA,"225.95|225.95||I|Standard Pricing|215.95|0.00|0.00|10.00|0.00","BRA501","2025-11-13 06:12:02.855"
"Price Code","U","Update","price","E6BB0510","B","225.95","210.95","BRA505","2026-01-23 21:03:30.688"
"Price Code","U","Update","price","E6BB0510","B","210.95","230.95","BRA504","2026-04-08 07:48:50.127"
"Price Code","I","Insert",NA,"E6BB0510","C",NA,"198.95|198.95||I|Standard Pricing|188.95|0.00|0.00|10.00|0.00","BRA510","2025-11-25 21:09:43.201"
"Price Code","U","Update","price","E6BB0510","C","198.95","188.95","BRA506","2026-03-11 16:11:18.232"
"Price Code","U","Update","price","E6BB0510","C","188.95","213.95","BRA502","2026-05-08 12:28:14.559"
"Price Code","I","Insert",NA,"E6BB0510","D",NA,"173.04|173.04||I|Standard Pricing|163.04|0.00|0.00|10.00|0.00","BRA502","2025-11-20 00:55:53.840"
"Price Code","U","Update","price","E6BB0510","D","173.04","163.04","BRA508","2026-01-25 17:32:24.617"
"Price Code","U","Update","price","E6BB0510","D","163.04","178.04","BRA500","2026-03-14 19:45:48.898"
"Price Code","I","Insert",NA,"E6BB0510","E",NA,"137.32|137.32||I|Standard Pricing|127.32|0.00|0.00|10.00|0.00","BRA505","2025-12-01 04:17:31.819"
"Price Code","U","Update","price","E6BB0510","E","137.32","147.32","BRA503","2026-01-25 13:32:41.967"
"Price Code","U","Update","price","E6BB0510","E","147.32","132.32","BRA510","2026-02-08 07:04:09.735"
"Price Code","U","Update","price","E6BB0510","E","132.32","127.32","BRA500","2026-02-12 10:06:39.539"
"Price Code","U","Update","price","E6BB0510","E","127.32","132.32","BRA507","2026-03-09 14:05:57.201"
"Price Code","U","Update","price","E6BB0510","E","132.32","142.32","BRA508","2026-04-30 18:47:01.047"
"Price Code","I","Insert",NA,"E6BB0510","F",NA,"124.37|124.37||I|Standard Pricing|114.37|0.00|0.00|10.00|0.00","BRA501","2025-11-20 13:51:50.054"
"Price Code","U","Update","price","E6BB0510","F","124.37","119.37","BRA503","2026-02-10 02:25:50.122"
"Price Code","U","Update","price","E6BB0510","F","119.37","109.37","BRA510","2026-03-07 00:23:47.621"
"Price Code","U","Update","price","E6BB0510","F","109.37","104.37","BRA503","2026-04-14 00:24:31.528"
"Price Code","U","Update","price","E6BB0510","F","104.37","119.37","BRA506","2026-04-21 04:58:05.234"
"Price Code","I","Insert",NA,"E6BB0510","G",NA,"125.24|125.24||I|Standard Pricing|115.24|0.00|0.00|10.00|0.00","BRA503","2025-12-12 20:52:41.812"
"Price Code","U","Update","price","E6BB0510","G","125.24","115.24","BRA505","2026-02-04 21:39:27.241"
"Price Code","U","Update","price","E6BB0510","G","115.24","110.24","BRA509","2026-02-24 16:40:39.602"
"Price Code","U","Update","price","E6BB0510","G","110.24","120.24","BRA503","2026-05-09 10:08:16.439"
"Price Code","I","Insert",NA,"E6BB0510","H",NA,"88.25|88.25||I|Standard Pricing|78.25|0.00|0.00|10.00|0.00","BRA504","2025-11-17 15:29:38.742"
"Price Code","U","Update","price","E6BB0510","H","88.25","113.25","BRA510","2026-01-18 08:39:17.297"
"Price Code","U","Update","price","E6BB0510","H","113.25","98.25","BRA506","2026-01-21 19:36:27.571"
"Price Code","U","Update","price","E6BB0510","H","98.25","83.25","BRA503","2026-02-18 22:18:38.189"
"Price Code","U","Update","price","E6BB0510","H","83.25","98.25","BRA507","2026-04-19 10:50:01.486"
"Price Code","U","Update","price","E6BB0510","H","98.25","103.25","BRA500","2026-04-28 22:32:38.322"
"Price Code","I","Insert",NA,"E6BB0510","I",NA,"77.12|77.12||I|Standard Pricing|67.12|0.00|0.00|10.00|0.00","BRA506","2025-11-14 04:01:52.619"
"Price Code","U","Update","price","E6BB0510","I","77.12","97.12","BRA501","2026-02-13 00:41:59.838"
"Price Code","U","Update","price","E6BB0510","I","97.12","117.12","BRA510","2026-04-22 10:18:09.190"
"Price Code","I","Insert",NA,"E6BB0510","J",NA,"67.64|67.64||I|Standard Pricing|57.64|0.00|0.00|10.00|0.00","BRA507","2025-11-19 06:40:15.858"
"Price Code","U","Update","price","E6BB0510","J","67.64","57.64","BRA510","2026-02-11 21:45:01.051"
"Price Code","U","Update","price","E6BB0510","J","57.64","82.64","BRA510","2026-03-08 09:51:21.811"
"Price Code","U","Update","price","E6BB0510","J","82.64","107.64","BRA502","2026-04-23 20:13:45.950"
"Price Code","U","Update","price","E6BB0510","J","107.64","132.64","BRA508","2026-04-27 07:13:11.319"
"Price Code","I","Insert",NA,"E6BB0510","K",NA,"54.02|54.02||I|Standard Pricing|44.02|0.00|0.00|10.00|0.00","BRA505","2025-11-28 04:07:55.216"
"Price Code","U","Update","price","E6BB0510","K","54.02","64.02","BRA505","2026-01-16 21:19:07.089"
"Price Code","U","Update","price","E6BB0510","K","64.02","84.02","BRA502","2026-02-02 14:49:15.753"
"Price Code","U","Update","price","E6BB0510","K","84.02","104.02","BRA502","2026-02-10 19:38:06.344"
"Price Code","U","Update","price","E6BB0510","K","104.02","114.02","BRA509","2026-04-29 19:34:54.127"
"Price Code","I","Insert",NA,"E6BB0510","L",NA,"41.88|41.88||I|Standard Pricing|31.88|0.00|0.00|10.00|0.00","BRA502","2025-11-20 23:16:32.663"
"Price Code","U","Update","price","E6BB0510","L","41.88","31.88","BRA509","2026-02-05 21:26:21.743"
"Price Code","U","Update","price","E6BB0510","L","31.88","61.88","BRA502","2026-03-09 15:43:52.183"
"Price Code","U","Update","price","E6BB0510","L","61.88","66.88","BRA500","2026-03-13 02:03:58.019"
"Price Code","U","Update","price","E6BB0510","L","66.88","71.88","BRA504","2026-03-25 12:30:06.963"
"Price Code","U","Update","price","E6BB0510","L","71.88","81.88","BRA510","2026-04-20 12:01:13.406"
"Price Code","I","Insert",NA,"E6BB0510","M",NA,"35.47|35.47||I|Standard Pricing|25.47|0.00|0.00|10.00|0.00","BRA507","2025-12-12 01:35:57.949"
"Price Code","U","Update","price","E6BB0510","M","35.47","40.47","BRA506","2026-02-07 09:17:54.088"
"Price Code","U","Update","price","E6BB0510","M","40.47","65.47","BRA502","2026-03-18 05:42:56.291"
"Price Code","U","Update","price","E6BB0510","M","65.47","50.47","BRA508","2026-03-31 00:02:53.028"
"Price Code","U","Update","price","E6BB0510","M","50.47","80.47","BRA501","2026-04-13 08:02:22.822"
"Price Code","I","Insert",NA,"E6BB0510","N",NA,"29.26|29.26||I|Standard Pricing|19.26|0.00|0.00|10.00|0.00","BRA500","2025-11-21 11:31:37.444"
"Price Code","U","Update","price","E6BB0510","N","29.26","49.26","BRA505","2026-02-12 18:25:19.692"
"Price Code","U","Update","price","E6BB0510","N","49.26","64.26","BRA500","2026-02-14 17:35:27.707"
"Price Code","U","Update","price","E6BB0510","N","64.26","59.26","BRA504","2026-02-21 07:07:03.655"
"Price Code","U","Update","price","E6BB0510","N","59.26","89.26","BRA502","2026-04-10 06:02:43.351"
"Price Code","U","Update","price","E6BB0510","N","89.26","119.26","BRA502","2026-04-10 07:25:45.032"
"Price Code","I","Insert",NA,"E6BB0510","O",NA,"20.15|20.15||I|Standard Pricing|10.15|0.00|0.00|10.00|0.00","BRA506","2025-11-15 23:20:51.279"
"Price Code","U","Update","price","E6BB0510","O","20.15","45.15","BRA510","2026-01-29 08:44:55.203"
"Price Code","U","Update","price","E6BB0510","O","45.15","65.15","BRA509","2026-02-04 01:27:54.683"
"Price Code","U","Update","price","E6BB0510","O","65.15","50.15","BRA504","2026-02-12 16:53:39.782"
"Price Code","U","Update","price","E6BB0510","O","50.15","55.15","BRA500","2026-03-27 07:07:21.341"
"Price Code","D","Delete",NA,"E6BB0510","K",NA,NA,"BRA505","2026-04-21 14:00:00.000"
"Price Code","I","Insert",NA,"E6BB0511","A",NA,"220.39|220.39||I|Standard Pricing|210.39|0.00|0.00|10.00|0.00","BRA502","2025-12-14 04:05:15.324"
"Price Code","U","Update","price","E6BB0511","A","220.39","205.39","BRA509","2026-04-15 03:48:38.596"
"Price Code","U","Update","price","E6BB0511","A","205.39","195.39","BRA503","2026-04-20 16:09:40.467"
"Price Code","U","Update","price","E6BB0511","A","195.39","200.39","BRA505","2026-04-20 21:22:52.824"
"Price Code","U","Update","price","E6BB0511","A","200.39","225.39","BRA510","2026-04-27 17:43:40.093"
"Price Code","I","Insert",NA,"E6BB0511","B",NA,"238.43|238.43||I|Standard Pricing|228.43|0.00|0.00|10.00|0.00","BRA501","2025-12-02 11:31:24.762"
"Price Code","U","Update","price","E6BB0511","B","238.43","268.43","BRA508","2026-01-23 12:55:10.839"
"Price Code","U","Update","price","E6BB0511","B","268.43","283.43","BRA501","2026-03-06 06:00:26.990"
"Price Code","U","Update","price","E6BB0511","B","283.43","293.43","BRA500","2026-03-07 15:58:34.345"
"Price Code","I","Insert",NA,"E6BB0511","C",NA,"174.22|174.22||I|Standard Pricing|164.22|0.00|0.00|10.00|0.00","BRA501","2025-12-08 19:11:37.783"
"Price Code","U","Update","price","E6BB0511","C","174.22","189.22","BRA503","2026-01-24 15:00:17.519"
"Price Code","U","Update","price","E6BB0511","C","189.22","214.22","BRA500","2026-02-19 05:28:56.922"
"Price Code","I","Insert",NA,"E6BB0511","D",NA,"157.82|157.82||I|Standard Pricing|147.82|0.00|0.00|10.00|0.00","BRA501","2025-11-16 18:47:26.141"
"Price Code","U","Update","price","E6BB0511","D","157.82","177.82","BRA510","2026-02-15 12:31:35.823"
"Price Code","U","Update","price","E6BB0511","D","177.82","162.82","BRA501","2026-03-31 10:59:32.183"
"Price Code","I","Insert",NA,"E6BB0511","E",NA,"140.35|140.35||I|Standard Pricing|130.35|0.00|0.00|10.00|0.00","BRA506","2025-12-14 10:50:46.335"
"Price Code","U","Update","price","E6BB0511","E","140.35","130.35","BRA504","2026-01-25 18:35:58.846"
"Price Code","U","Update","price","E6BB0511","E","130.35","135.35","BRA505","2026-03-11 08:04:25.825"
"Price Code","U","Update","price","E6BB0511","E","135.35","160.35","BRA505","2026-04-17 14:37:09.633"
"Price Code","U","Update","price","E6BB0511","E","160.35","145.35","BRA504","2026-04-20 13:28:19.574"
"Price Code","U","Update","price","E6BB0511","E","145.35","165.35","BRA505","2026-05-09 08:59:06.583"
"Price Code","I","Insert",NA,"E6BB0511","F",NA,"108.85|108.85||I|Standard Pricing|98.85|0.00|0.00|10.00|0.00","BRA501","2025-11-21 03:28:40.668"
"Price Code","U","Update","price","E6BB0511","F","108.85","103.85","BRA500","2026-03-13 13:00:27.070"
"Price Code","U","Update","price","E6BB0511","F","103.85","108.85","BRA506","2026-05-06 16:10:22.463"
"Price Code","I","Insert",NA,"E6BB0511","G",NA,"94.26|94.26||I|Standard Pricing|84.26|0.00|0.00|10.00|0.00","BRA505","2025-12-10 00:38:22.028"
"Price Code","U","Update","price","E6BB0511","G","94.26","84.26","BRA509","2026-02-09 05:34:47.633"
"Price Code","U","Update","price","E6BB0511","G","84.26","94.26","BRA507","2026-03-29 15:13:59.800"
"Price Code","I","Insert",NA,"E6BB0511","H",NA,"92.75|92.75||I|Standard Pricing|82.75|0.00|0.00|10.00|0.00","BRA507","2025-12-16 05:21:06.493"
"Price Code","U","Update","price","E6BB0511","H","92.75","112.75","BRA505","2026-02-11 06:31:20.539"
"Price Code","U","Update","price","E6BB0511","H","112.75","117.75","BRA503","2026-03-04 21:42:39.842"
"Price Code","I","Insert",NA,"E6BB0511","I",NA,"72.76|72.76||I|Standard Pricing|62.76|0.00|0.00|10.00|0.00","BRA510","2025-12-09 17:26:30.838"
"Price Code","U","Update","price","E6BB0511","I","72.76","92.76","BRA509","2026-02-03 09:33:28.027"
"Price Code","U","Update","price","E6BB0511","I","92.76","107.76","BRA509","2026-02-26 19:16:07.110"
"Price Code","I","Insert",NA,"E6BB0511","J",NA,"67.47|67.47||I|Standard Pricing|57.47|0.00|0.00|10.00|0.00","BRA503","2025-11-02 20:06:19.220"
"Price Code","U","Update","price","E6BB0511","J","67.47","82.47","BRA507","2026-01-24 18:14:13.940"
"Price Code","U","Update","price","E6BB0511","J","82.47","112.47","BRA508","2026-02-13 13:05:46.212"
"Price Code","U","Update","price","E6BB0511","J","112.47","97.47","BRA506","2026-03-03 00:24:43.552"
"Price Code","U","Update","price","E6BB0511","J","97.47","117.47","BRA510","2026-03-08 01:30:31.350"
"Price Code","U","Update","price","E6BB0511","J","117.47","142.47","BRA505","2026-04-28 08:24:34.644"
"Price Code","I","Insert",NA,"E6BB0511","K",NA,"57.42|57.42||I|Standard Pricing|47.42|0.00|0.00|10.00|0.00","BRA500","2025-11-29 11:21:30.604"
"Price Code","U","Update","price","E6BB0511","K","57.42","82.42","BRA504","2026-02-10 15:43:26.328"
"Price Code","U","Update","price","E6BB0511","K","82.42","112.42","BRA506","2026-02-14 14:32:15.083"
"Price Code","U","Update","price","E6BB0511","K","112.42","142.42","BRA509","2026-05-09 12:44:53.685"
"Price Code","I","Insert",NA,"E6BB0511","L",NA,"46.26|46.26||I|Standard Pricing|36.26|0.00|0.00|10.00|0.00","BRA509","2025-12-01 20:47:14.045"
"Price Code","U","Update","price","E6BB0511","L","46.26","41.26","BRA509","2026-04-24 00:38:51.128"
"Price Code","U","Update","price","E6BB0511","L","41.26","36.26","BRA504","2026-04-24 23:52:13.251"
"Price Code","U","Update","price","E6BB0511","L","36.26","56.26","BRA501","2026-04-28 03:42:57.585"
"Price Code","I","Insert",NA,"E6BB0513","A",NA,"241.94|241.94||I|Standard Pricing|231.94|0.00|0.00|10.00|0.00","BRA501","2025-11-26 12:23:58.876"
"Price Code","U","Update","price","E6BB0513","A","241.94","261.94","BRA503","2026-01-30 15:43:48.097"
"Price Code","U","Update","price","E6BB0513","A","261.94","256.94","BRA506","2026-02-10 04:57:20.427"
"Price Code","U","Update","price","E6BB0513","A","256.94","241.94","BRA508","2026-04-22 20:07:15.962"
"Price Code","U","Update","price","E6BB0513","A","241.94","236.94","BRA510","2026-04-28 04:20:19.431"
"Price Code","I","Insert",NA,"E6BB0513","B",NA,"247.19|247.19||I|Standard Pricing|237.19|0.00|0.00|10.00|0.00","BRA502","2025-11-29 22:40:31.821"
"Price Code","U","Update","price","E6BB0513","B","247.19","242.19","BRA509","2026-01-16 12:24:24.117"
"Price Code","U","Update","price","E6BB0513","B","242.19","247.19","BRA505","2026-02-22 10:53:17.454"
"Price Code","U","Update","price","E6BB0513","B","247.19","237.19","BRA508","2026-03-29 05:11:51.187"
"Price Code","U","Update","price","E6BB0513","B","237.19","247.19","BRA503","2026-05-01 02:22:33.696"
"Price Code","I","Insert",NA,"E6BB0513","C",NA,"207.42|207.42||I|Standard Pricing|197.42|0.00|0.00|10.00|0.00","BRA501","2025-11-24 04:26:10.723"
"Price Code","U","Update","price","E6BB0513","C","207.42","232.42","BRA510","2026-01-24 23:50:01.766"
"Price Code","U","Update","price","E6BB0513","C","232.42","237.42","BRA508","2026-01-26 02:59:25.400"
"Price Code","U","Update","price","E6BB0513","C","237.42","222.42","BRA509","2026-05-04 00:14:37.457"
"Price Code","U","Update","price","E6BB0513","C","222.42","237.42","BRA509","2026-05-12 07:11:26.055"
"Price Code","I","Insert",NA,"E6BB0513","D",NA,"175.18|175.18||I|Standard Pricing|165.18|0.00|0.00|10.00|0.00","BRA510","2025-12-03 18:54:05.098"
"Price Code","U","Update","price","E6BB0513","D","175.18","195.18","BRA505","2026-02-16 08:19:58.400"
"Price Code","U","Update","price","E6BB0513","D","195.18","185.18","BRA501","2026-02-26 03:53:01.024"
"Price Code","U","Update","price","E6BB0513","D","185.18","180.18","BRA509","2026-04-26 05:02:17.690"
"Price Code","I","Insert",NA,"E6BB0513","E",NA,"128.73|128.73||I|Standard Pricing|118.73|0.00|0.00|10.00|0.00","BRA500","2025-11-19 13:44:49.811"
"Price Code","U","Update","price","E6BB0513","E","128.73","153.73","BRA502","2026-03-13 19:34:29.791"
"Price Code","U","Update","price","E6BB0513","E","153.73","183.73","BRA500","2026-03-21 13:08:04.040"
"Price Code","U","Update","price","E6BB0513","E","183.73","173.73","BRA510","2026-03-22 12:45:43.331"
"Price Code","U","Update","price","E6BB0513","E","173.73","158.73","BRA501","2026-04-22 16:00:48.775"
"Price Code","U","Update","price","E6BB0513","E","158.73","168.73","BRA501","2026-05-09 12:43:28.917"
"Price Code","I","Insert",NA,"E6BB0513","F",NA,"130.15|130.15||I|Standard Pricing|120.15|0.00|0.00|10.00|0.00","BRA505","2025-11-09 04:22:29.295"
"Price Code","U","Update","price","E6BB0513","F","130.15","150.15","BRA508","2026-03-08 08:19:03.334"
"Price Code","U","Update","price","E6BB0513","F","150.15","145.15","BRA505","2026-04-16 08:20:09.788"
"Price Code","U","Update","price","E6BB0513","F","145.15","155.15","BRA504","2026-04-16 12:33:26.092"
